participant_name,post_index,winner,community_helpfulness_raw,llm_helpfulness_raw,community_helpfulness_score,llm_helpfulness_score,score_difference,note_mapping
刘卓,24,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
刘卓,28,LLMnote,helpful,helpful,1.0,1.0,0.0,community_first
刘卓,30,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,35,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
刘卓,50,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
刘卓,52,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
刘卓,69,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,70,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
刘卓,74,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
刘卓,77,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,81,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,91,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
刘卓,93,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
刘卓,102,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
刘卓,107,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
刘卓,109,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
刘卓,112,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
董思婷,2,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,3,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,7,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,16,LLMnote,helpful,helpful,1.0,1.0,0.0,llm_first
董思婷,19,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,24,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,29,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,30,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,46,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,49,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,57,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
董思婷,59,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,60,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,68,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
董思婷,74,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
董思婷,75,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
董思婷,102,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
董思婷,109,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
董思婷,124,Community,helpful,helpful,1.0,1.0,0.0,llm_first
008,19,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,32,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,35,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,community_first
008,36,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,52,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,60,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,79,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,83,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,85,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
008,93,Community,helpful,not helpful,1.0,0.0,-1.0,llm_first
008,94,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,98,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,101,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,102,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
008,107,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,109,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,112,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,114,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
008,123,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
008,124,Community,helpful,not helpful,1.0,0.0,-1.0,community_first
040,1,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
040,12,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
040,32,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
040,46,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
040,50,Community,helpful,somewhat helpful,1.0,0.5,-0.5,llm_first
040,57,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
040,59,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
040,65,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
040,70,Community,helpful,helpful,1.0,1.0,0.0,llm_first
040,76,Community,somewhat helpful,not helpful,0.5,0.0,-0.5,llm_first
040,79,LLMnote,somewhat helpful,helpful,0.5,1.0,0.5,
040,82,LLMnote,not helpful,helpful,0.0,1.0,1.0,llm_first
040,83,Community,somewhat helpful,helpful,0.5,1.0,0.5,llm_first
040,91,LLMnote,not helpful,somewhat helpful,0.0,0.5,0.5,llm_first
040,92,Community,somewhat helpful,somewhat helpful,0.5,0.5,0.0,llm_first
040,102,LLMnote,somewhat helpful,somewhat helpful,0.5,0.5,0.0,community_first
040,107,LLMnote,somewhat helpful,not helpful,0.5,0.0,-0.5,community_first
040,112,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
040,114,Community,helpful,somewhat helpful,1.0,0.5,-0.5,community_first
040,124,LLMnote,not helpful,helpful,0.0,1.0,1.0,community_first
